content_display_id,user_id,content_id,question_id,latitude,longitude,timestamp,clicked
5698,967,1112,6272,-74.09954296570318,-167.13086179469394,2019-02-26 22:10:33,0
5699,219,869,7691,-74.46529436611615,65.95945334107833,2019-08-26 13:38:26,0
5700,14,1552,6884,-71.29214565398577,-82.73783719025262,2019-10-21 18:23:26,1
5701,549,88,6527,-21.342599747711944,-110.84850781615205,2019-08-13 00:55:40,0
5702,900,981,3626,-6.975598045766645,15.607171005763462,2019-04-29 00:14:48,0
5703,685,251,4812,-60.99928625420752,89.02226463597759,2019-09-22 08:11:15,0
5704,478,1013,5166,-68.47917631199539,-137.34653766762605,2019-03-02 01:09:29,0
5705,350,651,8972,-23.626070525966256,-72.6969877403029,2019-07-12 06:02:40,0
5706,932,271,5985,-75.33819476072729,98.34447262519654,2019-10-11 21:45:02,1
5707,553,923,2277,83.20371582562609,-12.090530139090447,2019-11-04 04:41:19,0
5708,565,1185,8937,14.840186310109871,178.79024102454127,2019-08-31 07:56:47,0
5709,928,1529,353,-14.496268735516395,-85.24614386612144,2019-05-31 14:10:12,0
5710,131,199,5978,71.8137523489055,99.0497130675659,2019-11-22 05:02:05,0
5711,217,1377,2130,-72.45746378290498,167.4239412584061,2019-10-25 00:00:34,0
5712,213,1374,3020,-16.65546227140935,121.2956432325094,2019-12-11 19:38:21,0
5713,843,1972,832,-60.11640299268305,89.3923354281468,2019-03-21 13:38:13,0
5714,798,292,9550,89.22331367251559,25.879001937281117,2019-01-11 03:59:53,0
5715,432,1666,3730,-82.15579364877318,105.84519852032821,2019-09-12 22:52:56,0
5716,597,865,2004,-33.52380297545504,-27.594767650556122,2019-07-21 09:06:49,1
5717,813,859,8365,44.12437298440602,-27.301048016341326,2019-05-02 11:57:42,1
5718,270,1695,9055,-43.6924106188597,50.79581393232968,2019-01-23 06:14:01,0
5719,3,851,3958,-64.31689047935026,-104.94858992150621,2019-05-06 11:01:17,0
5720,837,890,2792,-70.3965867263871,4.815973878241863,2019-04-22 20:52:18,0
5721,4,1836,3379,30.738668149489513,120.52120072044141,2019-03-10 17:44:42,0
5722,128,1602,3780,7.268765433942363,-125.88576886233491,2019-10-06 13:52:03,1
5723,407,1532,7439,-43.75798278299991,-38.83376814787607,2019-10-20 06:25:24,0
5724,548,1194,7536,73.08031929472827,-91.95543441360662,2019-07-08 13:35:49,0
5725,211,984,8040,11.208420533859382,147.14006865316708,2019-05-20 06:31:22,0
5726,627,1384,9687,-7.517247022961044,8.430164418382589,2019-11-25 16:59:18,1
5727,182,80,7649,89.06391409469956,136.99931203087897,2019-09-09 12:06:52,0
5728,23,1400,8788,-82.00270720771911,58.12752465871151,2019-06-27 18:48:43,0
5729,300,1594,3960,-16.253270486309916,137.18429911056774,2019-07-03 22:14:29,0
5730,995,604,7390,-5.818377576816033,-83.2592499055033,2019-05-25 14:28:24,0
5731,523,1514,4444,84.89248906031844,-55.20213314936211,2019-02-15 02:55:25,0
5732,964,1143,8042,72.1064442639188,-136.85982597523105,2019-05-08 07:46:25,0
5733,413,139,9589,-3.3301806751321266,-8.127137715347601,2019-06-07 10:14:58,0
5734,871,452,3565,71.85819785423993,-98.56871077946658,2019-05-16 12:24:44,0
5735,998,1670,2727,-71.4497394409492,-142.2672106659947,2019-03-30 11:59:20,0
5736,735,1970,4623,-54.36015356807766,64.77319990989773,2019-07-11 17:12:26,0
5737,380,1997,5683,-40.534954990092125,-64.34905352552039,2019-10-25 00:31:45,0
5738,908,600,6113,78.94029993497327,163.19745512585678,2019-01-23 16:55:20,0
5739,523,1490,3079,30.90772965062692,151.46271107813766,2019-12-09 03:58:15,0
5740,771,1251,5361,-14.401027240465424,-3.841541321672679,2019-05-13 03:32:06,0
5741,936,1663,3271,59.58519426646913,-71.76727811782435,2019-06-05 17:33:58,0
5742,333,1472,5050,80.80184389799896,-133.94464999648773,2019-07-16 22:09:48,0
5743,598,1357,8520,-77.59324613334424,-72.36530920139974,2019-06-23 19:59:36,1
5744,872,1272,7324,-39.30414283140172,-6.277310318709397,2019-10-10 07:27:29,0
5745,963,598,8973,-45.322511927831876,-42.68991103419117,2019-09-19 06:10:26,0
5746,836,907,1652,15.56824085407871,-75.94222662281123,2019-08-31 21:32:13,0
5747,545,985,2941,-73.03960413259111,-142.41142350380517,2019-03-24 10:18:25,1
5748,849,483,8744,-44.099199758011345,-125.54988057759095,2019-08-28 22:17:24,0
5749,658,11,1462,67.07580789490686,-105.6282003480614,2019-04-05 18:28:41,0
5750,583,1587,4929,-55.3769831595715,101.89997667710065,2019-03-30 02:17:21,1
5751,776,422,6503,79.33380978898634,34.699339920445226,2019-06-10 21:19:16,0
5752,927,710,2267,-50.62341027167618,130.75273854551648,2019-07-28 23:53:55,1
5753,948,1575,5367,-78.91876850843587,63.270552924046484,2019-02-24 01:35:06,0
5754,767,1503,7438,5.936896581798848,165.43735091279711,2019-11-15 12:31:31,0
5755,210,1044,4942,38.798115847729036,63.27252113806219,2019-11-23 19:18:48,0
5756,362,643,3043,41.3279865002668,-45.35057213000846,2019-08-06 05:11:14,0
5757,600,1879,1075,-64.69591184861355,159.78714499691762,2019-01-01 15:04:46,0
5758,909,1456,6277,-4.626865321196306,-109.05306857014656,2019-05-22 20:24:02,0
5759,340,88,581,-27.31334944939138,-78.87385251586112,2019-04-05 18:57:03,0
5760,307,1903,2402,-28.509780113242485,95.21566400523932,2019-05-20 14:39:16,0
5761,593,801,6794,-17.499201501021076,153.7679234338861,2019-01-31 06:08:43,1
5762,984,888,8007,36.35659807546392,141.9108730392088,2019-03-23 02:49:19,1
5763,951,136,4606,60.79204067150445,25.170790136488534,2019-08-22 11:42:28,0
5764,312,1917,4971,-4.739590740663104,-81.3354912648802,2019-04-01 13:46:05,0
5765,259,1446,6007,8.046450886718276,-138.7952111132018,2019-12-22 06:00:29,0
5766,995,821,9825,-76.69322876751804,-173.75310956259523,2019-05-21 03:42:26,0
5767,178,628,8117,-45.25412825872355,-165.2171912345587,2019-09-12 12:08:34,0
5768,877,1744,617,-35.491136753540744,-57.7376581981913,2019-12-08 03:36:49,0
5769,158,53,4990,-33.32929787019263,-59.87559734812753,2019-12-29 22:54:16,1
5770,941,50,8202,-38.32519433654553,-148.57158572303032,2019-12-14 20:01:22,0
5771,659,689,3387,-39.8645714977379,-84.22645615831455,2019-09-08 13:36:51,0
5772,836,1910,3232,-62.99003097609136,106.69814013069606,2019-02-16 12:47:36,1
5773,350,1541,3814,81.11793819310392,30.55091881649855,2019-06-18 11:21:37,1
5774,323,273,2241,-72.38239335027504,-39.56201942058124,2019-04-04 22:05:05,1
5775,797,1328,9727,-38.026922586341556,16.999506523582056,2019-11-26 10:13:16,1
5776,329,590,8584,69.21646535557588,104.80466818564628,2019-10-26 14:01:19,0
5777,592,649,7918,47.065994287760674,-97.69368415310005,2019-05-21 21:11:05,0
5778,904,1057,5464,30.282828924419206,-52.24538850783429,2019-12-07 05:16:54,0
5779,378,1420,9732,57.71874383249579,164.18056192534607,2019-02-02 12:39:30,0
5780,545,138,8221,-38.123705132406776,-178.53617832875176,2019-08-05 11:47:37,0
5781,865,1587,941,84.55802191769862,102.7872453821098,2019-04-17 13:04:04,0
5782,18,85,3812,-46.24878617340636,70.36218319210064,2019-04-16 18:23:21,1
5783,746,269,78,-70.99827076879124,-122.70303864361233,2019-06-18 00:25:11,1
5784,795,1999,8740,8.893273292694346,-155.41180310740415,2019-05-28 10:27:57,1
5785,67,797,7995,5.093372850568372,-174.42951099353337,2019-01-12 07:53:14,1
5786,378,613,6192,-78.38071883934094,-16.081882158140616,2019-01-31 04:52:04,1
5787,939,1275,2468,89.51906048568515,141.1899315420842,2019-05-30 01:27:57,0
5788,37,1973,3828,-60.72439171947567,97.66347915864259,2019-10-12 06:02:08,0
5789,249,1192,5695,-30.918861474524945,-58.52045406316459,2019-07-10 21:15:18,1
5790,214,1711,8012,6.156761753891843,-148.18914623990003,2019-08-02 14:37:41,1
5791,450,63,9778,64.10659884555454,92.79253871958133,2019-11-14 05:59:36,0
5792,937,470,2542,-35.74903478982165,-159.11712302115097,2019-11-02 13:07:30,0
5793,619,231,6731,82.86687709854314,-154.84250399390342,2019-05-29 10:12:05,1
5794,604,1486,4673,-2.775126092439649,-95.58943293343334,2019-05-05 15:06:07,1
5795,403,1231,4469,61.86519384427592,105.17702806214561,2019-08-23 20:31:40,0
5796,149,603,4547,14.654403043390417,132.95226583212337,2019-10-16 07:12:57,0
5797,93,1097,8305,-76.32554643992705,-85.15249725672889,2019-04-18 08:50:40,1
5798,988,798,4084,-60.87746141825842,112.58964748835791,2019-04-21 13:08:02,0
5799,591,327,8795,24.381019506554537,-20.760014959615887,2019-02-21 22:07:54,0
5800,992,1698,1093,32.55050234593874,-126.40626520329802,2019-07-10 22:09:17,0
5801,245,327,7194,1.273468611984157,-81.29344298531831,2019-06-25 01:42:34,0
5802,199,1402,2900,-9.542568547187813,25.395180625650852,2019-07-17 00:33:28,0
5803,457,620,4564,69.87772995475703,-116.71880430709666,2019-01-14 04:50:01,0
5804,223,1241,2814,67.04479065190165,-83.4078043613806,2019-03-15 17:44:56,1
5805,778,811,18,31.402099946377817,132.19777660995805,2019-11-30 11:34:39,1
5806,544,365,805,59.02905148353949,156.12301605264787,2019-02-03 15:10:56,1
5807,802,380,3730,-17.689709442322865,-0.87389601608362,2019-07-09 05:45:45,0
5808,983,1770,3760,27.530092875151183,-85.62642379864829,2019-04-04 01:19:36,0
5809,785,931,4930,-77.12248345507582,45.01055618356472,2019-01-24 11:07:26,1
5810,179,1879,4473,-69.50589828738302,-153.82362880433953,2019-11-07 18:27:00,1
5811,249,1861,45,-47.00846301069091,-133.95590589214135,2019-10-14 11:52:36,0
5812,28,1778,1084,32.17373710820753,-54.49101582533663,2019-03-29 17:29:59,0
5813,5,1374,3457,16.972183014735606,135.40931094045965,2019-05-06 07:49:25,0
5814,396,1669,2751,-1.0163973467884517,38.836440257768146,2019-11-20 03:27:47,0
5815,710,946,1818,-2.4298703448856145,30.01557958384643,2019-08-25 23:29:01,1
5816,458,782,9247,-37.29128263615869,-129.7433138884235,2019-06-01 03:16:20,0
5817,91,1676,9714,19.50793071686863,-127.91821796433175,2019-06-25 18:56:19,1
5818,424,1630,1018,-3.4267275588198913,-4.294833080483556,2019-04-04 18:19:08,0
5819,769,1104,7677,1.2217502643670741,-130.1875735888197,2019-08-17 01:22:07,0
5820,126,337,5421,49.270904404706954,10.165450356726325,2019-09-12 09:10:08,0
5821,140,32,6278,10.657297277603206,126.24807420654435,2019-01-18 12:28:31,1
5822,926,611,688,35.34664292055362,104.22206642871464,2019-03-10 18:09:57,1
5823,647,680,9466,-43.65821483201586,171.18734953737493,2019-07-11 17:23:51,0
5824,753,133,6582,32.63967504747667,45.92519256516604,2019-08-12 12:32:10,1
5825,472,1750,171,38.44795103536896,36.89132391975457,2019-08-11 16:45:51,0
5826,933,1812,1529,18.724444872663156,-97.63898653388762,2019-07-25 04:35:49,1
5827,279,18,6330,-53.88700178751041,84.17258664664058,2019-05-14 14:14:57,0
5828,107,1371,4992,47.45400791269458,102.93689323963741,2019-05-01 10:18:54,0
5829,655,538,1291,63.18202946656112,14.510865142949058,2019-12-21 22:06:56,1
5830,649,326,5136,40.438707901435805,76.7749712660767,2019-01-11 22:44:17,0
5831,54,161,3709,56.02468365756329,159.72947316707024,2019-05-09 15:59:05,0
5832,747,1054,8362,-23.17711709540066,-50.22726383338454,2019-05-30 00:52:51,1
5833,579,1373,9595,88.33124060132135,-115.95593482101086,2019-04-13 15:07:30,0
5834,417,687,8032,5.17830616289443,-64.13811587054215,2019-07-29 00:56:15,0
5835,952,1478,5423,-88.97518545693997,-46.86544016858261,2019-08-18 06:27:41,0
5836,103,1558,6077,68.80602528250282,87.27051746318432,2019-12-18 11:03:17,0
5837,397,1685,1924,37.888137305289035,-67.57961679635707,2019-05-20 09:10:04,1
5838,771,534,8580,32.35594105036324,75.02018792323196,2019-08-14 13:34:24,0
5839,564,1193,8455,-75.2041441330452,-30.03422074839216,2019-05-28 00:12:44,0
5840,305,1930,1572,-13.47436995871736,38.593317150014656,2019-08-10 14:12:26,0
5841,854,798,6450,-29.574123321674534,-61.01957273704282,2019-06-09 18:02:39,0
5842,455,698,4216,44.45064823775172,128.30110671778294,2019-04-24 17:40:09,0
5843,255,589,7892,-28.97130692183645,156.16189503240395,2019-09-13 06:34:15,0
5844,985,1792,5391,29.229726694895376,-113.73055177913133,2019-03-14 11:32:45,0
5845,933,1639,1259,2.857061293855196,46.58420926631601,2019-07-20 14:38:25,0
5846,521,1280,5951,30.526858511999478,96.42309032039714,2019-01-13 20:24:22,0
5847,886,526,5011,8.471611073776998,79.19054000897052,2019-08-10 00:50:16,0
5848,820,561,8405,-5.530569318006357,175.5939078529329,2019-01-01 18:10:00,1
5849,80,843,8879,89.98254765779669,-37.77881830060943,2019-07-21 06:26:05,0
5850,536,1591,8262,-12.970660596282556,3.1815282311642363,2019-04-18 18:39:49,0
5851,349,58,7052,-73.04261260695782,-143.30913045751456,2019-11-19 17:28:04,0
5852,73,1235,8876,45.80259226965137,-140.74013137357878,2019-09-22 20:01:07,0
5853,28,207,393,-17.77629528714509,-130.94946539505466,2019-06-24 06:34:55,0
5854,630,1224,3666,42.77861496777021,-175.96058716283628,2019-08-28 21:10:12,1
5855,787,1981,4581,-20.599173332218,-9.67430026591299,2019-12-17 04:16:43,1
5856,246,399,438,-64.79363719835733,-126.62820595629265,2019-09-30 16:27:33,0
5857,740,1496,2673,83.89929483179651,91.82905397482932,2019-02-13 13:04:32,1
5858,319,881,9335,45.56502020132575,166.17861326920786,2019-07-12 07:59:27,0
5859,715,93,209,26.752254720858318,158.69365981808977,2019-11-27 14:08:37,0
5860,670,335,2468,-87.12685900243717,68.01335612537608,2019-01-29 21:17:37,0
5861,481,393,2148,-25.957961238964728,-90.54157617732275,2019-06-10 09:59:50,1
5862,398,904,6001,-37.89413856121095,-126.71787582558167,2019-03-13 01:00:42,1
5863,464,398,5846,-86.9249919269088,25.357758857621462,2019-11-02 02:22:29,0
5864,635,1676,9210,48.80926682693769,44.14682878999392,2019-03-11 10:03:51,0
5865,839,1868,6851,32.670688223733805,128.80797625234402,2019-02-01 22:29:02,0
5866,874,519,9307,37.79885026324,-71.5145359634565,2019-07-22 02:05:28,0
5867,961,1380,7863,64.71006772074281,36.85210918952305,2019-10-03 23:17:32,0
5868,90,1769,5374,-29.264460014043365,-6.675968000169377,2019-11-06 09:44:14,0
5869,51,1351,2482,56.164389976618196,169.83779589093734,2019-04-04 11:16:06,0
5870,877,407,2736,73.58938092204323,128.16892190889018,2019-07-11 01:09:27,0
5871,703,505,6976,30.461830553213247,168.10073390628418,2019-07-07 23:06:52,1
5872,200,305,1003,-19.92559578961668,0.9741643646830482,2019-02-08 16:00:59,0
5873,144,1552,4220,9.18617880163724,-112.95906309781502,2019-10-22 22:30:25,1
5874,776,1470,5440,16.81646431754183,-75.12115457577526,2019-03-05 21:47:22,1
5875,887,166,9907,78.05346205030685,91.37002132295947,2019-11-14 19:11:38,0
5876,365,382,6989,0.32680080494198194,76.21885706615234,2019-08-25 14:28:33,1
5877,168,1371,7116,84.5079288863819,91.27023020075598,2019-04-05 12:01:39,0
5878,221,345,2256,-50.240601032534855,29.486376392603688,2019-10-13 16:12:15,0
5879,937,360,8948,75.83249017674618,-89.32008174482837,2019-04-29 02:16:22,0
5880,103,1153,7242,-69.7588927470897,67.10416249805866,2019-01-21 19:50:11,1
5881,828,312,2368,-61.44316227939753,-111.35739011571144,2019-08-31 13:07:10,0
5882,772,20,7898,-44.36492798783185,135.42810639874574,2019-08-27 11:04:55,1
5883,569,1708,9046,80.26890374106992,-74.11652813206234,2019-03-19 10:37:34,1
5884,442,1600,3088,76.4717838172779,-148.06298482071116,2019-08-30 11:46:30,0
5885,694,456,4487,65.9815772805326,162.5250658162733,2019-11-29 13:38:05,1
5886,973,916,8796,30.41565491806668,-153.40856970323736,2019-05-05 02:38:59,0
5887,12,1255,2226,-16.720552099612846,43.76698019379293,2019-02-28 13:51:11,0
5888,473,1688,1905,26.78103728876023,4.104890730154864,2019-10-07 18:42:06,0
5889,729,956,256,44.090745791542474,-136.8924549234967,2019-01-20 15:08:54,0
5890,127,855,7603,71.25357821265848,147.92566095561767,2019-03-10 05:05:53,1
5891,488,897,6754,-88.75237104305813,-1.9468607499822213,2019-02-11 17:59:09,0
5892,134,1680,4259,-46.693661497446556,44.44007493175849,2019-01-05 20:24:05,1
5893,147,478,1623,56.61564681161474,175.4686241898446,2019-11-08 05:33:03,0
5894,779,1393,7598,-35.62430192043482,-0.7625614305648867,2019-03-18 22:16:34,1
5895,757,1142,8551,17.633900066865053,16.28724530665187,2019-09-30 16:47:10,1
5896,344,1,7475,-35.83314374513905,20.54310327834952,2019-10-13 07:49:42,0
5897,76,1502,9268,75.96593680940742,88.10645682068639,2019-12-08 08:32:37,1
5898,38,862,8631,-51.579023278632754,145.96833918933532,2019-08-30 22:02:04,0
5899,267,1563,652,-19.3560243188725,-24.35295076994467,2019-04-27 23:17:22,0
5900,360,99,2749,58.52257874654259,79.66500566225875,2019-02-16 20:16:37,0
5901,147,987,8649,-89.1430523274277,-57.16346136439715,2019-12-20 03:47:17,1
5902,945,1760,1035,-6.743958374408123,154.8761804763165,2019-11-20 11:31:05,1
5903,314,1906,1930,30.316122164118426,118.62978570091997,2019-06-14 06:28:06,0
5904,33,5,3734,49.66022907144017,110.08816333294413,2019-01-02 16:12:57,0
5905,272,1137,9586,-37.85263913773295,144.2266914649485,2019-08-30 04:25:53,0
5906,414,1287,3978,-23.476182160442534,-85.36852345481552,2019-05-05 18:55:42,0
5907,763,30,3783,-39.26208082146678,-1.939651161834604,2019-11-30 04:17:22,1
5908,74,533,2897,-85.38715849891999,45.64107079672229,2019-01-03 14:11:05,1
5909,676,1296,647,-10.392442009792461,-13.286755866768374,2019-11-05 01:17:15,0
5910,984,958,258,-77.25696927169699,-113.83590612482337,2019-04-11 15:04:29,0
5911,279,1959,2084,-23.979454569996577,123.82602748200708,2019-05-15 18:31:29,0
5912,982,1609,9870,7.193419352922149,-95.33517938185291,2019-01-11 04:07:57,0
5913,793,1710,4099,-72.23037512075875,-61.00718130597039,2019-01-16 09:29:23,0
5914,246,1746,4357,86.29924693293168,175.85560361597277,2019-07-24 03:34:20,0
5915,324,1950,8472,-31.406209376346254,74.62790653750588,2019-08-05 01:25:31,0
5916,228,1496,247,-3.376886305630819,29.089098955954313,2019-10-25 01:18:42,0
5917,901,554,7837,77.07860039224977,21.854909943327584,2019-12-11 05:34:00,1
5918,744,1030,370,-44.61553776100436,66.15531439291328,2019-04-26 13:30:53,0
5919,119,453,1959,55.583145011278134,100.71986307392831,2019-10-18 08:26:20,0
5920,232,703,7266,15.109404362746943,-15.426858891051495,2019-12-13 22:58:38,1
5921,355,1001,4489,58.871354783836665,-168.47273924890476,2019-03-27 18:40:16,1
5922,988,1960,9254,49.660715679892945,-43.66505383640961,2019-01-07 22:04:24,0
5923,329,1028,9431,-60.29027276409668,172.75482810799178,2019-02-23 16:18:49,0
5924,177,1385,6451,-63.88601693792637,74.69612308413406,2019-05-08 14:41:29,0
5925,963,604,2298,37.585237966840936,12.679568386837133,2019-06-22 08:01:32,0
5926,293,104,8892,-75.86952732843132,-52.032760174926466,2019-07-12 13:10:42,0
5927,927,1276,25,-48.44260159215842,163.01873267622386,2019-06-13 13:56:46,0
5928,992,339,2985,27.5020094180409,161.1983093768684,2019-10-14 07:02:10,0
5929,599,656,858,80.95015874926384,100.88277582790295,2019-08-16 17:34:32,1
5930,589,1015,6119,43.76223887480691,56.55703647069359,2019-08-19 20:45:56,1
5931,460,1439,287,-33.647733291277746,32.637185360373024,2019-10-13 05:22:01,0
5932,422,380,3119,-66.434197505315,6.652351157086713,2019-11-12 16:08:50,0
5933,464,894,6579,54.42874992555912,64.34728706429885,2019-09-14 09:52:30,0
5934,457,1382,2496,-45.05695306910344,-72.39817824174013,2019-06-22 09:25:49,0
5935,106,1781,9961,41.19380369342858,-178.86123123730624,2019-11-18 14:46:53,0
5936,586,521,3805,30.893113390012445,61.744638287882964,2019-08-24 23:47:22,0
5937,341,897,4037,-42.84243488374739,139.64137913571778,2019-07-25 16:49:04,0
5938,53,1990,4158,76.39975200242048,76.19081721391541,2019-09-02 00:42:42,1
5939,731,949,1267,-41.07303931727897,-2.9313075595545683,2019-09-09 06:22:46,0
5940,246,863,657,5.102674282894895,-38.0103753022197,2019-05-30 11:55:47,1
5941,600,1081,6655,-78.39288154757035,-93.38270989929649,2019-03-25 12:59:05,0
5942,619,1255,6653,83.64333468158688,-59.33779741092745,2019-06-21 16:32:47,1
5943,808,659,2064,-22.472544827048097,-32.200531154027715,2019-01-11 00:07:46,0
5944,680,1674,8116,23.069909476486615,119.24440217782774,2019-04-21 22:48:30,1
5945,376,133,3598,-37.99797553509747,-0.8545924791036157,2019-11-13 01:36:04,1
5946,150,1826,5817,-70.92068685399087,97.40857369919848,2019-06-05 04:26:18,1
5947,738,742,3165,-64.92666883193756,115.99515390250662,2019-11-21 21:45:16,1
5948,643,1323,9300,24.101936025839294,-92.35246799802384,2019-07-10 05:08:36,1
5949,49,1343,9073,-47.63935810716434,-30.301501484694512,2019-11-05 07:24:44,0
5950,340,881,1308,-43.89444866532932,46.0583570308643,2019-07-03 02:37:06,0
5951,897,706,6870,38.42939503134019,-141.76928150676005,2019-04-11 01:19:01,1
5952,388,469,2872,-81.49248318424148,-92.27998936578248,2019-07-26 15:46:22,1
5953,747,1716,5242,27.943470185300825,-6.7860007881971285,2019-02-26 19:09:10,0
5954,442,651,9998,-7.595518024997489,106.36682908673146,2019-01-24 04:55:31,0
5955,207,850,3904,38.970249227855135,24.145217200909883,2019-09-30 19:10:57,0
5956,339,1938,6010,-18.607079707836803,-90.06352383012569,2019-10-27 15:53:27,0
5957,210,432,1588,-27.171333075826823,119.73521031514417,2019-03-08 13:29:10,0
5958,606,1269,6347,74.68166464195522,142.18386126247236,2019-04-09 01:14:10,1
5959,148,1187,6888,76.81422939903862,79.29015419462542,2019-10-10 08:22:09,0
5960,414,863,9739,43.017542990806874,117.38316211867817,2019-12-15 22:34:24,0
5961,494,1784,9183,16.312019919425012,-122.30888088756008,2019-05-03 05:59:54,1
5962,183,237,1105,-24.482026666120873,-145.41521454983297,2019-04-28 16:23:52,1
5963,659,1029,8107,41.846428810008035,34.88926550349737,2019-12-07 17:12:07,0
5964,572,1683,4903,-27.75336813691831,42.26746088184373,2019-09-17 19:05:52,0
5965,523,162,1200,-58.632946840191465,155.6364277453664,2019-11-09 11:24:37,1
5966,427,244,9342,8.251232112501157,39.13257181664116,2019-08-23 17:01:57,1
5967,501,1793,800,-78.61702378269426,-170.09702459626075,2019-07-08 21:06:05,0
5968,298,210,6857,-48.04702224398831,30.06657459255473,2019-08-27 11:40:57,0
5969,390,648,2017,66.56639811368802,19.75392745018297,2019-02-27 07:52:56,1
5970,208,85,7151,8.591965754667527,160.22386462590975,2019-12-14 12:28:45,1
5971,219,1947,2167,20.579648320860883,-16.424788057267932,2019-07-20 04:59:21,0
5972,259,161,7629,-14.928064756233809,-59.953359922440924,2019-06-05 06:36:14,0
5973,114,1984,1817,-15.263544845465816,-73.36988328936476,2019-05-19 17:36:39,0
5974,596,1276,8534,50.42961595439587,-166.02752150834928,2019-06-30 12:40:27,0
5975,774,258,7779,-16.77361845789754,-60.721600011564874,2019-06-11 07:06:14,0
5976,143,830,3493,22.207737127669617,-50.21571920088735,2019-10-16 06:08:11,1
5977,834,192,7641,-17.786398231730928,56.00800867479762,2019-10-18 18:34:43,1
5978,862,88,4760,46.266208742740275,-33.93724019380838,2019-01-07 23:49:35,1
5979,95,333,1388,86.3426473515201,29.094125328241574,2019-05-07 20:28:25,0
5980,785,1900,2756,38.712438241162204,114.12814521093685,2019-02-02 18:35:29,0
5981,658,212,2394,-33.3858233904858,-9.137359161148566,2019-12-23 04:50:36,0
5982,321,1757,1200,73.58135316894487,110.93294732300927,2019-06-10 04:19:48,0
5983,575,1798,5527,-61.31063082930313,124.10204582664664,2019-11-09 08:49:32,0
5984,176,1036,6419,81.37306489646792,73.17544211421836,2019-08-06 22:28:03,0
5985,992,535,3742,-64.10621242579438,131.03303015171338,2019-06-28 22:18:35,0
5986,651,1943,6372,-39.776492321214185,23.89002924344973,2019-04-25 10:00:35,0
5987,310,444,3292,-55.16785754379084,-122.92280654005404,2019-09-14 00:15:16,0
5988,318,127,5845,-38.61208891936495,-97.38386252740223,2019-02-09 22:41:28,1
5989,634,489,7637,17.86799577604168,160.09533325048352,2019-07-03 23:50:25,0
5990,197,969,3973,54.7716975850885,165.5067819904504,2019-09-07 08:39:24,1
5991,606,223,7618,-63.451182828069456,-129.83398981961304,2019-03-12 13:39:47,1
5992,27,1417,9974,43.07040855796484,20.816888568413333,2019-02-04 07:44:13,0
5993,872,453,6058,-32.11426520512925,-120.42588563867707,2019-11-09 23:13:39,0
5994,512,1233,2451,24.547061046144165,97.21833465603407,2019-06-02 05:22:00,0
5995,654,1347,3166,-2.082804917887586,-8.916534418900397,2019-07-26 23:21:07,0
5996,342,1526,8455,-56.12931372845926,145.36330710472902,2019-07-10 12:44:15,0
5997,254,132,1039,56.911224384819604,162.30694397419592,2019-09-21 00:24:46,0
5998,406,1478,8271,74.33044164126787,-172.55217332913756,2019-06-05 00:26:42,0
5999,580,1889,2770,83.24466027310746,103.30852429366462,2019-03-31 01:19:04,0
6000,859,1594,478,19.77359603949064,-3.019048922824709,2019-10-16 21:40:47,0
6001,649,965,1717,26.983734284402388,47.85100711519641,2019-06-23 17:27:03,0
6002,316,1153,5397,-65.35222085669969,-122.39450055886171,2019-04-15 22:11:45,0
6003,740,1120,4606,20.517941164291813,-76.13660020024332,2019-05-11 02:24:04,0
6004,875,278,9061,26.4593881033762,-144.42458052008516,2019-01-13 11:13:31,0
6005,36,576,4683,-68.68358216016115,33.098236764569265,2019-10-15 19:07:54,0
6006,887,1021,8590,40.491526016535715,133.03143090097336,2019-01-23 22:26:44,0
6007,827,364,1180,-50.573690078743724,30.77963484682698,2019-06-21 09:53:30,0
6008,171,517,2272,-57.65536543277317,-135.29869708830694,2019-10-13 15:00:14,1
6009,271,845,5468,-87.29906158575459,-5.280522082007849,2019-04-29 12:50:35,1
6010,232,1346,2012,76.89291634841965,34.76848289505574,2019-09-24 03:45:07,0
6011,122,857,5005,-61.50133762466797,125.10569385548627,2019-08-03 09:29:42,0
6012,420,172,4212,39.75127386053052,-75.56203420274389,2019-12-20 19:00:48,0
6013,141,1467,916,-33.22115431983025,54.72865917312251,2019-10-03 14:41:31,1
6014,973,1099,1712,6.465646834711777,154.54210615752322,2019-04-10 07:31:33,0
6015,708,286,4053,87.61080084491269,42.55425213773432,2019-07-15 17:24:21,1
6016,163,1214,5621,68.03565742383884,173.6282215596774,2019-10-24 10:46:32,0
6017,284,1051,9198,-53.108515169167404,42.51403625866297,2019-08-16 07:40:13,0
6018,39,1422,4872,-71.55606655574508,-161.37274217896015,2019-02-04 23:08:07,0
6019,601,976,8613,-2.1373754143724852,166.84058135065368,2019-08-04 09:59:41,0
6020,85,773,4174,76.93412275829749,64.89648463473904,2019-12-23 22:03:12,1
6021,968,1951,176,-35.11576519032345,149.36700068424472,2019-04-30 09:37:06,0
6022,540,161,1686,56.523783482120734,-0.23107633662758076,2019-01-02 19:48:24,0
6023,969,1985,1832,-64.63190457960253,-101.73259488570721,2019-06-25 18:46:29,0
6024,397,147,7193,49.28942896117218,10.928798393593922,2019-10-11 06:39:07,0
6025,733,514,11,30.518840664440475,57.497684375540814,2019-09-21 14:16:17,0
6026,62,1854,475,49.95779986660526,-63.38602459304431,2019-05-24 00:29:42,0
