id,user_id,topic_id,created_at
4887,174,GCVRZ,7:02:20.000
4888,671,DRD,11:47:37.000
4889,663,BLD,5:03:24.000
4890,387,JSM,3:16:12.000
4891,506,LBTYK,4:38:21.000
4892,134,OASM,21:40:45.000
4893,798,EVOL,2:41:22.000
4894,111,ADNT,5:11:13.000
4895,652,VEEV,8:49:36.000
4896,846,IOSP,6:17:16.000
4897,526,MMLP,8:51:53.000
4898,297,CFBK,13:05:34.000
4899,742,FCB,21:26:30.000
4900,15,EPR^C,2:47:26.000
4901,486,VALE.P,3:37:14.000
4902,464,LAZ,15:16:43.000
4903,596,LMNR,4:29:49.000
4904,725,MS^E,6:29:59.000
4905,2,DYNT,3:54:15.000
4906,943,MPLX,13:19:54.000
4907,676,CNX,7:22:28.000
4908,950,MACQW,17:07:21.000
4909,971,BAM,5:02:13.000
4910,646,AMCN,10:07:14.000
4911,892,UBOH,3:36:58.000
4912,285,MEDP,10:31:40.000
4913,103,SCLN,2:04:31.000
4914,146,ICHR,6:33:16.000
4915,137,OMCL,0:59:09.000
4916,802,MACQW,19:49:07.000
4917,558,UTL,16:35:57.000
4918,571,GMED,3:56:39.000
4919,967,MMLP,18:44:48.000
4920,13,SRG,10:47:52.000
4921,305,REN           ,10:51:21.000
4922,597,VNO^G,6:53:51.000
4923,554,FORM,14:44:37.000
4924,110,CFBK,4:47:17.000
4925,178,SPWR,22:37:57.000
4926,160,CBT,7:53:17.000
4927,890,KBWP,1:20:01.000
4928,320,WSBC,8:35:34.000
4929,352,MCS,15:33:24.000
4930,820,INTG,19:59:33.000
4931,439,VALE.P,3:03:23.000
4932,670,DSXN,18:46:55.000
4933,751,EGF,15:14:43.000
4934,179,I,22:38:24.000
4935,232,APA,20:08:34.000
4936,612,FPT,13:43:51.000
4937,69,IPCC,6:19:32.000
4938,259,NEE,11:00:56.000
4939,858,VMW,18:05:16.000
4940,940,URBN,13:38:42.000
4941,809,FPT,21:50:09.000
4942,722,KBWY,6:02:37.000
4943,131,CL,16:25:52.000
4944,738,UZA,0:54:06.000
4945,793,FJP,1:34:28.000
4946,158,RCII,20:12:35.000
4947,258,AKO.B,20:33:52.000
4948,377,PCN,18:24:29.000
4949,790,VEDL,12:35:13.000
4950,505,JPM^E,21:39:54.000
4951,515,CAC,18:16:59.000
4952,856,ETW,4:55:08.000
4953,770,SQZZ,21:18:48.000
4954,569,NEE^J,7:30:32.000
4955,748,EWBC,10:20:58.000
4956,755,RFIL,6:12:23.000
4957,434,IDSA,11:35:11.000
4958,901,CPAAW,18:50:44.000
4959,474,AQXP,20:01:34.000
4960,449,PENN,2:26:19.000
4961,870,AMAG,4:50:08.000
4962,886,EGBN,10:49:54.000
4963,322,CIR,9:37:04.000
4964,936,IAC,0:50:23.000
4965,602,BUFF,21:01:12.000
4966,539,GFA,3:18:35.000
4967,129,XOXO,17:15:46.000
4968,986,BRSS,16:05:23.000
4969,122,NLY^A,2:21:38.000
4970,668,HGT,14:05:51.000
4971,884,INTG,7:24:00.000
4972,4,PRLB,0:28:29.000
4973,536,I,9:30:46.000
4974,886,MTG,18:18:26.000
4975,163,C^P,2:09:42.000
4976,912,TDW,0:52:03.000
4977,116,DSLV,18:09:23.000
4978,195,PRLB,14:37:27.000
4979,946,BR,17:01:47.000
4980,110,EPR^C,17:00:42.000
4981,98,BANFP,3:26:23.000
4982,475,ITUS,11:28:18.000
4983,365,INGR,15:34:07.000
4984,119,VEDL,12:26:15.000
4985,829,GLNG,23:52:27.000
4986,433,DEA,15:49:51.000
4987,727,USB^M,21:05:31.000
4988,784,AGN^A,4:38:14.000
4989,850,CBM,3:50:04.000
4990,847,ETW,3:03:59.000
4991,732,AJRD,21:08:03.000
4992,600,CALM,3:07:36.000
4993,253,ATTO,0:44:13.000
4994,996,REN           ,18:12:21.000
4995,840,GLOB,5:44:25.000
4996,977,CYTX,7:17:31.000
4997,421,GWRS,20:00:20.000
4998,967,STAR^D,21:50:35.000
4999,354,AFW.CL,2:29:40.000
5000,400,RARX,14:42:24.000
5001,159,GNMK,2:26:12.000
5002,293,HCN,7:24:13.000
5003,736,JCI,13:00:16.000
5004,210,VFC,15:42:48.000
5005,742,SHLX,9:44:29.000
5006,226,POWL,7:49:01.000
5007,219,NYMTO,5:42:11.000
5008,75,CTV,23:32:57.000
5009,968,UTF,1:04:40.000
5010,671,BIP,5:55:36.000
5011,195,MTG,10:53:43.000
5012,894,VIGI,8:19:05.000
5013,393,IAC,20:09:04.000
5014,333,MCS,12:06:53.000
5015,740,BAC^I,2:33:30.000
5016,95,HLNE,7:24:41.000
5017,289,ESG,3:16:07.000
5018,702,CAE,14:47:36.000
5019,558,FBSS,2:55:21.000
5020,862,FPAY,4:52:43.000
5021,305,IMRN,20:06:31.000
5022,326,C^P,5:57:27.000
5023,714,FEMS,20:00:03.000
5024,866,PPH,14:05:46.000
5025,85,TWX,17:22:13.000
5026,209,DRYS,16:54:23.000
5027,651,BGT,5:47:19.000
5028,134,DXJS,19:54:08.000
5029,820,CFBK,11:17:11.000
5030,917,HBP,15:24:27.000
5031,224,FRME,9:33:30.000
5032,605,DTY,8:31:04.000
5033,319,QUAD,14:30:40.000
5034,31,AFW.CL,15:47:48.000
5035,117,VMI,0:07:33.000
5036,368,UBOH,4:28:59.000
5037,975,SCLN,10:22:02.000
5038,557,OEC,13:50:03.000
5039,254,NGHCZ,7:10:37.000
5040,650,FEX,6:11:32.000
5041,975,RFIL,3:00:27.000
5042,176,NEE^J,19:08:50.000
5043,329,MUC,11:20:56.000
5044,237,TNDM,3:36:28.000
5045,601,HNNA,21:46:32.000
5046,394,KTF,8:18:19.000
5047,231,EROS,1:28:24.000
5048,95,WLDN,10:54:22.000
5049,533,IAC,14:31:21.000
5050,939,HTF,5:19:06.000
5051,741,RBA,6:43:03.000
5052,493,LMAT,17:03:54.000
5053,269,CRNT,15:33:18.000
5054,623,VCEL,18:26:02.000
5055,879,CLAC,12:39:36.000
5056,352,VIGI,5:55:44.000
5057,825,GWRS,18:40:19.000
5058,909,GCO,8:38:09.000
5059,65,FWP,7:34:44.000
5060,307,CTV,16:11:59.000
5061,348,HIVE,13:57:23.000
5062,552,CYCC,14:28:30.000
5063,490,BV,5:39:02.000
5064,468,ZSAN,6:41:25.000
5065,436,EXC,18:47:46.000
5066,781,GPT^A,11:07:35.000
5067,178,ALL^D,0:46:06.000
5068,40,MOMO,21:41:00.000
5069,426,FWP,21:35:56.000
5070,256,BR,16:42:41.000
5071,490,MIME,5:05:53.000
5072,838,TSM,22:32:17.000
5073,376,PPG,13:39:22.000
5074,487,TLP,19:46:59.000
5075,679,FORD,18:50:43.000
5076,365,CAI,23:26:19.000
5077,199,HEBT,9:00:49.000
5078,932,EWBC,12:40:31.000
5079,134,ORG,15:32:46.000
5080,550,IDSA,2:17:32.000
5081,611,NYT,7:08:20.000
5082,17,DE,16:36:37.000
5083,537,FBSS,22:48:54.000
5084,581,HBP,3:08:46.000
5085,194,TSNU,17:32:54.000
5086,647,PSTB,18:30:42.000
5087,134,BANFP,11:18:35.000
5088,439,FBSS,13:24:20.000
5089,803,AMCN,17:10:57.000
5090,918,POWL,16:22:57.000
5091,67,ABY,11:50:17.000
5092,881,FEMS,19:07:52.000
5093,213,AUY,7:56:25.000
5094,861,VEDL,4:15:04.000
5095,73,BCE,16:51:46.000
5096,587,GMED,16:05:48.000
5097,757,MMLP,17:51:08.000
5098,236,SHAK,5:20:40.000
5099,120,GNMK,12:12:36.000
5100,159,PTSI,20:01:06.000
5101,894,PPH,20:51:14.000
5102,482,FIS,23:56:27.000
5103,554,CCP,2:12:42.000
5104,659,CAI,11:37:45.000
5105,937,CRNT,11:04:00.000
5106,350,MZOR,3:27:19.000
5107,636,SRCLP,22:50:06.000
5108,980,CL,8:17:33.000
5109,28,GMS,13:41:32.000
5110,124,UTF,0:16:53.000
5111,847,PSC,4:28:46.000
5112,807,INSG,6:22:41.000
5113,94,IAC,21:24:04.000
5114,840,XENE,23:33:18.000
5115,160,DSXN,23:37:30.000
5116,836,DFS,13:06:58.000
5117,946,NRCIA,4:51:50.000
5118,194,VEDL,1:05:06.000
5119,736,GCVRZ,14:58:36.000
5120,843,CEM,19:23:24.000
5121,30,IDSY,2:18:31.000
5122,681,BAC^D,17:40:58.000
5123,86,TTEC,20:26:20.000
5124,86,WSTG,2:41:50.000
5125,959,PBFX,23:13:20.000
5126,14,DSLV,10:02:59.000
5127,116,KBWB,3:27:22.000
5128,202,JHX,11:22:33.000
5129,471,JLL,19:21:29.000
5130,328,GES,16:34:32.000
5131,275,GCO,18:41:37.000
5132,96,SNGXW,8:33:36.000
5133,622,EQC,22:21:08.000
5134,162,ELVT,7:29:50.000
5135,860,PPG,18:31:57.000
5136,146,TTEC,2:59:36.000
5137,601,TWI,3:55:17.000
5138,548,CYCC,3:56:07.000
5139,78,XRM,1:31:50.000
5140,51,PERI,13:25:25.000
5141,647,SCHW^B,10:45:34.000
5142,123,KTF,16:30:31.000
5143,619,HAE,8:24:45.000
5144,532,HLNE,9:35:10.000
5145,530,HEAR,13:03:20.000
5146,30,DEA,0:02:23.000
5147,517,MACQW,23:07:17.000
5148,848,PRLB,3:59:23.000
5149,603,ASML,22:43:21.000
5150,753,ECA,12:44:21.000
5151,938,HCN,6:50:00.000
5152,738,ECL,9:25:46.000
5153,911,MSDI,11:23:47.000
5154,715,UBSH,0:01:28.000
5155,743,HIMX,22:36:41.000
5156,328,INGR,20:04:40.000
5157,609,RFIL,9:09:18.000
5158,386,REN           ,20:47:16.000
5159,438,CNX,13:43:47.000
5160,303,ORG,11:24:56.000
5161,829,RGSE,15:33:56.000
5162,601,EQGP,13:51:35.000
5163,362,VIGI,16:07:40.000
5164,158,DSLV,0:31:08.000
5165,534,VCEL,21:14:32.000
5166,10,PTGX,22:30:44.000
5167,617,DRYS,8:22:29.000
5168,976,CPAH,7:28:29.000
5169,118,EBSB,8:00:52.000
5170,955,FLOW,1:50:14.000
5171,751,GIS,2:54:33.000
5172,513,IPCC,2:11:33.000
5173,839,DGII,3:13:44.000
5174,54,LJPC,22:25:15.000
5175,945,GATX,7:20:48.000
5176,185,TWNKW,19:44:46.000
5177,179,RADA,4:06:26.000
5178,252,DORM,18:55:39.000
5179,211,DXJS,19:40:08.000
5180,345,DSXN,5:18:14.000
5181,823,CYCC,9:21:54.000
5182,166,EBSB,5:10:44.000
5183,425,JHX,10:32:02.000
5184,188,MCC,5:29:37.000
5185,598,SCHW^B,23:30:55.000
5186,363,PPG,8:44:20.000
5187,839,CBL^D,23:27:02.000
5188,829,INGR,12:03:36.000
5189,328,MZOR,20:50:40.000
5190,796,FIS,23:06:43.000
5191,566,CL,3:19:21.000
5192,710,SIX,21:12:26.000
5193,221,AEM,21:02:34.000
5194,668,WTFCM,13:00:53.000
5195,552,ITCI,15:08:57.000
5196,800,TWX,12:41:06.000
5197,799,KSS,5:43:10.000
5198,649,BOOT,20:57:26.000
5199,488,PLYAW,14:03:11.000
5200,576,CRNT,7:39:31.000
5201,220,GPT^A,19:20:20.000
5202,954,ECL,6:16:54.000
5203,21,NVG,9:24:22.000
5204,702,MZOR,14:50:23.000
5205,394,USB^M,12:43:26.000
5206,190,OACQ,2:45:31.000
5207,593,MLP,13:40:27.000
5208,548,EXC,8:54:03.000
5209,72,ETW,5:28:40.000
5210,335,CMRE,2:08:05.000
5211,548,NGHCZ,15:16:24.000
5212,645,MCS,9:00:19.000
5213,73,PPH,19:11:34.000
5214,115,NADL,8:40:01.000
5215,224,WRB^B,1:30:47.000
5216,140,ENIC,5:05:59.000
5217,756,ASML,5:11:04.000
5218,4,MYC,8:36:09.000
5219,300,CLNS^D,16:46:25.000
5220,790,VMI,19:10:01.000
5221,988,INTC,7:27:13.000
5222,989,KEM,20:28:01.000
5223,758,SPWR,21:47:07.000
5224,61,CAC,22:34:00.000
5225,841,IMRN,15:11:58.000
5226,776,CPAH,8:39:11.000
5227,728,C^P,13:38:31.000
5228,868,FIS,7:24:28.000
5229,182,BLVDW,12:06:18.000
5230,90,PAVMW,12:20:47.000
5231,248,PAVMW,7:06:31.000
5232,696,C^P,15:24:02.000
5233,316,BAS,11:56:18.000
5234,689,VECO,23:46:45.000
5235,483,CFBK,5:48:04.000
5236,558,DQ,18:16:06.000
5237,169,CNX,17:11:26.000
5238,622,EQGP,11:10:39.000
5239,743,PHD,20:56:23.000
5240,526,HZO,15:13:51.000
5241,847,TSNU,15:06:41.000
5242,472,LAZ,13:25:31.000
5243,408,JHX,23:07:37.000
5244,548,UCTT,4:31:03.000
5245,704,LMAT,2:16:20.000
5246,577,ALR^B,20:02:17.000
5247,195,HCN,19:29:22.000
5248,748,ERII,11:20:50.000
5249,92,FPAY,20:43:50.000
5250,616,THG,15:33:36.000
5251,310,DORM,1:36:41.000
5252,130,ITUS,3:25:31.000
5253,363,TSC,5:22:47.000
5254,941,SNDX,5:19:28.000
5255,377,NOV,6:31:57.000
5256,222,RBA,14:08:20.000
5257,845,ECA,14:16:28.000
5258,288,HCN,20:34:09.000
5259,815,WIA,3:26:59.000
5260,950,PBB,12:46:13.000
5261,867,PTSI,22:50:51.000
5262,845,CMRE,22:30:59.000
5263,158,EXPD,16:37:41.000
5264,155,TISI,23:38:06.000
5265,701,VALE.P,9:08:14.000
5266,851,JHX,23:01:16.000
5267,824,DK,4:44:43.000
5268,440,FII,21:02:47.000
5269,820,ARNA,16:24:18.000
5270,749,MTL,8:37:38.000
5271,223,CCP,23:51:06.000
5272,67,PBB,1:57:43.000
5273,256,ESBK,22:20:14.000
5274,802,VEDL,12:50:55.000
5275,959,LORL,22:57:07.000
5276,249,PGTI,2:23:18.000
5277,322,PSC,15:14:48.000
5278,838,ENIC,6:21:34.000
5279,753,PPG,7:31:13.000
5280,463,TWX,10:57:49.000
5281,115,HCKT,11:08:52.000
5282,165,EQC,12:48:14.000
5283,247,HIMX,14:01:23.000
5284,304,CNMD,12:09:28.000
5285,347,NVDQ,15:50:16.000
5286,423,TSNU,9:14:30.000
5287,833,HONE,7:58:01.000
5288,702,O,7:59:23.000
5289,930,BXMX,15:19:08.000
5290,530,DDR,19:53:53.000
5291,357,CWAY,14:11:30.000
5292,891,SIG,23:54:07.000
5293,165,VSDA,10:27:19.000
5294,526,ELVT,3:03:58.000
5295,253,HAE,2:48:07.000
5296,113,ASGN,11:33:24.000
5297,811,MNST,7:34:06.000
5298,954,MS^E,10:16:42.000
5299,630,SRG,10:35:15.000
5300,598,GATX,9:56:32.000
5301,775,PTGX,21:34:34.000
5302,266,WLDN,3:27:18.000
5303,471,CAE,3:00:59.000
5304,123,ATTO,8:41:01.000
5305,478,NLY^A,18:41:08.000
5306,425,TOUR,12:37:05.000
5307,196,VSTO,11:23:36.000
5308,341,UTL,5:19:29.000
5309,286,LADR,17:01:12.000
5310,311,URBN,13:36:48.000
5311,321,KED,22:53:45.000
5312,574,NUM,23:17:32.000
5313,931,MNST,4:55:59.000
5314,128,PRLB,22:24:42.000
5315,696,CYD,2:38:31.000
5316,945,WLB,10:36:12.000
5317,887,SRCLP,2:50:18.000
5318,532,CMCO,2:13:22.000
5319,414,NUO,2:54:50.000
5320,857,CNX,9:34:41.000
5321,627,NURO,15:37:05.000
5322,270,SIG,14:36:48.000
5323,35,CSQ,16:48:45.000
5324,820,GAB,8:39:15.000
5325,464,BIP,16:23:39.000
5326,635,BXMX,23:17:12.000
5327,530,DE,21:56:27.000
5328,154,MLP,20:32:03.000
5329,23,TWNKW,18:49:06.000
5330,390,WTFCM,13:49:24.000
5331,197,KTF,15:33:40.000
5332,859,EWBC,17:40:09.000
5333,695,NYMTO,19:22:50.000
5334,401,MPLX,10:23:56.000
5335,711,GHY,10:09:27.000
5336,517,CTV,21:51:46.000
5337,91,FCPT,13:04:01.000
5338,331,PGTI,2:28:17.000
5339,735,VALE.P,18:27:50.000
5340,875,CIR,14:53:36.000
5341,321,INGR,12:10:30.000
5342,799,GMS,6:03:35.000
5343,526,VONV,2:49:17.000
5344,433,DYNT,5:12:15.000
5345,319,DRD,4:41:46.000
5346,991,AMH^F,19:14:59.000
5347,821,HIVE,5:03:49.000
5348,706,NDLS,2:28:38.000
5349,491,PXI,12:07:10.000
5350,471,DXLG,21:32:45.000
5351,90,NYLD.A,0:22:20.000
5352,141,JNCE,6:52:34.000
5353,285,FIV,22:32:29.000
5354,601,UCTT,12:12:45.000
5355,425,PSC,21:21:00.000
5356,576,PHD,7:39:08.000
5357,11,OMCL,5:44:33.000
5358,343,GATX,12:16:32.000
5359,487,MTG,0:24:59.000
5360,580,TLP,21:22:32.000
5361,63,RES,3:33:27.000
5362,77,NLST,21:39:06.000
5363,948,GLNG,21:12:42.000
5364,772,BLVDW,23:13:19.000
5365,698,BAC^I,23:30:40.000
5366,629,JHX,0:01:59.000
5367,647,IFGL,10:09:31.000
5368,416,FPT,8:52:15.000
5369,243,RYI,5:48:18.000
5370,88,PBIB,1:17:42.000
5371,200,RBA,22:30:48.000
5372,349,BABA,14:24:24.000
5373,92,ETW,16:04:08.000
5374,353,COST,3:12:57.000
5375,757,CYTX,8:56:48.000
5376,119,OSBCP,7:12:27.000
5377,322,PNNT,6:34:56.000
5378,428,TDW,8:01:02.000
5379,794,GHY,3:50:53.000
5380,19,BRK.B,17:35:41.000
5381,403,STAF,12:12:11.000
5382,941,RADA,17:56:27.000
5383,207,AJRD,23:24:46.000
5384,821,NM^H,14:26:06.000
5385,897,GCO,3:41:28.000
5386,102,GMS,13:51:22.000
5387,62,RARX,11:44:09.000
5388,558,PSC,20:32:45.000
5389,892,PLYAW,3:35:10.000
5390,362,GOF,6:53:22.000
5391,340,TDW,8:37:31.000
5392,606,PGTI,16:10:20.000
5393,272,SRG,1:16:44.000
5394,412,BAC^I,6:26:51.000
5395,781,XRM,17:23:14.000
5396,782,EMIF,0:05:55.000
5397,334,MZOR,5:37:33.000
5398,938,KTF,10:30:45.000
5399,210,CTV,1:12:29.000
5400,307,RST,17:12:53.000
5401,463,CTU,7:32:41.000
5402,657,MYC,10:06:30.000
5403,253,PENN,6:46:56.000
5404,605,FEMS,10:28:57.000
5405,2,TWNKW,16:21:40.000
5406,134,RMP,18:48:10.000
5407,518,UCTT,20:12:47.000
5408,928,PSTB,20:43:44.000
5409,411,AMH^F,13:38:41.000
5410,236,HONE,16:55:56.000
5411,559,DSLV,2:51:48.000
5412,76,TSEM,16:03:09.000
5413,893,MZOR,15:19:22.000
5414,153,CFC^B,11:43:39.000
5415,355,UZA,11:33:26.000
5416,734,CWAY,5:30:00.000
5417,10,RBA,7:38:41.000
5418,755,CLAC,21:28:50.000
5419,308,FTHI,1:51:32.000
5420,44,KTF,22:29:39.000
5421,132,PRTO,7:09:55.000
5422,891,ANGO,10:07:18.000
5423,720,UTF,17:04:14.000
5424,863,DTK,20:58:40.000
5425,547,NLY^A,9:29:21.000
5426,220,PTSI,15:01:38.000
5427,408,MCS,15:40:36.000
5428,146,NCTY,2:58:54.000
5429,132,CEM,22:55:05.000
5430,975,CTV,23:01:19.000
5431,372,FTD,9:12:42.000
5432,747,GCH,0:29:50.000
5433,440,RILYL,14:11:54.000
5434,712,SILC,2:02:22.000
5435,734,JLL,19:42:22.000
5436,413,SRCLP,1:37:14.000
5437,31,SRF,0:37:48.000
5438,281,JSM,23:53:08.000
5439,732,AMAG,22:06:05.000
5440,978,RAIL,13:38:59.000
5441,683,HAE,1:19:06.000
5442,961,NVG,7:44:39.000
5443,387,MMLP,3:13:00.000
5444,621,NQ,8:09:19.000
5445,270,MYC,20:53:14.000
5446,30,SRET,16:51:17.000
5447,527,MPLX,11:51:30.000
5448,317,SPWH,9:10:26.000
5449,458,BSAC,21:16:41.000
5450,703,TSEM,8:28:53.000
5451,923,VNO^G,20:05:40.000
5452,698,MOMO,6:20:09.000
5453,235,RMP,3:28:29.000
5454,253,FTD,10:13:29.000
5455,372,FRME,12:32:58.000
5456,264,CYCCP,3:44:15.000
5457,359,MSLI,1:47:06.000
5458,233,MBOT,21:19:03.000
5459,200,FTHI,12:47:09.000
5460,42,PSC,1:53:00.000
5461,548,LTXB,8:10:29.000
5462,383,IDSA,3:57:59.000
5463,735,FNCX,13:51:30.000
5464,252,QTWO,3:02:42.000
5465,872,EV,0:29:08.000
5466,568,PTSI,16:27:40.000
5467,77,RES,17:09:51.000
5468,865,TISI,0:35:42.000
5469,217,CRNT,5:01:23.000
5470,125,BMRC,12:01:40.000
5471,177,MMLP,15:23:29.000
5472,168,KBWY,2:47:10.000
5473,753,BUFF,19:43:41.000
5474,336,CALM,19:34:52.000
5475,952,CYCC,21:22:41.000
5476,634,BR,5:51:20.000
5477,976,BFO,9:36:27.000
5478,48,JMF,11:40:57.000
5479,803,TWI,13:33:22.000
5480,455,FORD,9:55:28.000
5481,565,CPAAW,20:57:12.000
5482,103,ATTO,12:53:41.000
5483,710,BAC^D,13:28:52.000
5484,555,CLRB,3:18:58.000
5485,496,AMCN,1:31:31.000
5486,286,GWRS,15:07:44.000
5487,181,WLB,21:15:34.000
5488,127,topic_id,17:03:01.000
5489,596,ANGO,23:48:28.000
5490,94,HGT,18:41:52.000
5491,594,NEE^C,0:15:38.000
5492,697,EQC,7:05:27.000
5493,237,QUAD,2:05:41.000
5494,342,WLDN,17:13:52.000
5495,577,AQXP,17:00:50.000
5496,295,CNMD,1:34:31.000
5497,39,SCLN,1:54:29.000
5498,224,NICE,11:25:33.000
5499,789,AFSI^C,0:27:14.000
5500,691,TSNU,17:42:21.000
5501,406,XOXO,3:34:40.000
5502,700,AMAG,8:36:35.000
5503,402,THW,18:25:14.000
5504,403,AMAG,7:10:20.000
5505,242,COE,17:26:35.000
5506,968,FBR,21:40:26.000
5507,489,VCEL,16:34:44.000
5508,97,ALL^D,0:10:25.000
5509,608,VSTO,1:32:13.000
5510,188,SRUN,2:20:48.000
5511,590,ANGO,19:53:11.000
5512,789,GCH,15:28:54.000
5513,948,EMCG,4:59:32.000
5514,789,TBBK,12:29:45.000
5515,769,GHY,9:08:00.000
5516,417,JTA,16:48:03.000
5517,635,JLL,14:25:14.000
5518,177,INN,1:19:55.000
5519,444,MS^E,9:07:46.000
5520,877,BIOC,18:38:32.000
5521,101,NADL,7:54:27.000
5522,846,CGO,16:51:24.000
5523,613,IDE,14:52:03.000
5524,396,SHAK,22:00:18.000
5525,846,HEBT,15:34:26.000
5526,640,BAC^D,11:06:23.000
5527,807,NM^H,9:22:26.000
5528,180,VTVT,8:00:55.000
5529,219,PPH,10:54:20.000
5530,668,CALM,4:11:49.000
5531,818,FRME,15:17:17.000
5532,611,DEPO,14:48:05.000
5533,640,PGTI,4:50:01.000
5534,148,SNDX,5:53:23.000
5535,503,LJPC,14:53:00.000
5536,575,NHI,11:15:55.000
5537,109,STMP,6:54:34.000
5538,459,TLP,9:07:59.000
5539,350,ARNA,6:53:33.000
5540,713,RAIL,19:08:40.000
5541,142,NEE^C,14:04:56.000
5542,667,CHRW,20:35:49.000
5543,61,MACQW,15:44:33.000
5544,682,HPP,22:04:51.000
5545,385,EVOK,19:41:03.000
5546,545,NOV,3:15:41.000
5547,676,XRM,19:14:59.000
5548,343,AIRG,20:53:57.000
5549,235,IAC,12:37:31.000
5550,728,DE,21:37:16.000
5551,395,MPO,20:58:41.000
5552,871,EQGP,10:06:49.000
5553,328,UNM,16:04:28.000
5554,486,GAB,0:57:27.000
5555,967,CPAAW,19:40:09.000
5556,310,MEDP,23:57:13.000
5557,224,TISI,6:20:41.000
5558,515,PNNT,4:06:08.000
5559,364,BAC^D,20:16:31.000
5560,194,ARNA,22:52:10.000
5561,9,JPM^F,17:22:47.000
5562,875,CAPR,1:45:33.000
5563,41,C^P,9:43:36.000
5564,415,EROS,15:16:40.000
5565,986,PPL,19:46:34.000
5566,663,CBL^D,14:15:08.000
5567,310,VCEL,16:24:33.000
5568,991,DMPI,21:23:24.000
5569,303,KBWY,1:34:07.000
5570,509,WTFCM,21:06:00.000
5571,619,NRCIA,13:28:13.000
5572,695,GLNG,17:51:30.000
5573,805,YRCW,18:38:58.000
5574,87,NCTY,9:02:42.000
5575,142,CL,2:06:20.000
5576,823,NOV,10:46:18.000
5577,961,JSM,14:12:22.000
5578,611,DSLV,14:13:09.000
5579,843,UTL,19:00:34.000
5580,389,ITCI,4:23:57.000
5581,815,UTF,21:48:55.000
5582,466,LJPC,12:04:49.000
5583,814,FIS,18:09:32.000
5584,479,FJP,0:06:33.000
5585,584,SIG,0:00:20.000
5586,109,BNJ,15:46:37.000
5587,753,IPHI,7:27:46.000
5588,682,ARNA,22:35:01.000
5589,234,RMP,5:35:44.000
5590,754,RMAX,11:45:38.000
5591,477,SILC,3:36:30.000
5592,324,BUFF,9:52:20.000
5593,502,CLIR,6:29:28.000
5594,225,RST,1:40:27.000
5595,224,JPM^F,23:15:17.000
5596,659,JCI,1:45:26.000
5597,198,HZO,2:07:16.000
5598,435,IPCC,11:17:58.000
5599,923,NRCIA,11:45:43.000
5600,789,BGT,0:59:42.000
5601,872,SNLN,4:12:45.000
5602,371,FWP,12:29:08.000
5603,150,TSM,8:25:13.000
5604,536,PERI,20:42:16.000
5605,977,AQXP,17:21:51.000
5606,560,DEPO,8:44:40.000
5607,684,MYCC,12:43:06.000
5608,803,COST,4:22:16.000
5609,959,GMS,16:05:44.000
5610,178,SBR,19:06:14.000
5611,378,ESG,15:31:15.000
5612,304,MACQ,5:23:19.000
5613,318,CDR,14:25:49.000
5614,926,CFBK,23:30:47.000
5615,759,GG,6:28:40.000
5616,219,LAZ,6:01:22.000
5617,574,BV,18:20:48.000
5618,177,CBM,13:29:59.000
5619,11,DTY,7:54:26.000
5620,755,EV,20:22:51.000
5621,133,VSDA,8:32:23.000
5622,746,UTI,14:35:58.000
5623,144,AMH^F,11:03:30.000
5624,873,DQ,1:15:04.000
5625,176,CLW,23:51:30.000
5626,842,DRYS,9:48:52.000
5627,244,PPG,14:11:35.000
5628,922,AAT,7:24:39.000
5629,905,SRG,0:56:54.000
5630,488,ASML,13:27:37.000
5631,431,PETS,21:13:40.000
5632,14,BANFP,17:18:41.000
5633,214,BABA,17:10:59.000
5634,566,MYCC,9:56:44.000
5635,896,HLNE,8:24:46.000
5636,721,AAV,12:58:04.000
5637,577,AAT,18:30:33.000
5638,779,BOOT,10:15:33.000
5639,43,RST,9:06:08.000
5640,565,FEX,5:27:44.000
5641,425,NQ,2:18:14.000
5642,781,BLL,7:43:35.000
5643,866,BAC^I,6:13:58.000
5644,537,RVEN,16:06:32.000
5645,746,COST,4:27:06.000
5646,754,ABR^A,18:39:38.000
5647,977,SHO,2:15:39.000
5648,935,VNO^G,19:32:11.000
5649,514,ITUS,17:06:06.000
5650,180,PRTO,1:48:52.000
5651,88,CLRB,21:39:36.000
5652,382,FCPT,16:05:08.000
5653,968,ZN,22:21:27.000
5654,508,IOSP,23:28:31.000
5655,17,TWNKW,17:25:59.000
5656,491,FIV,10:08:41.000
5657,799,TWNKW,3:45:07.000
5658,52,FORD,11:52:16.000
5659,14,ICHR,7:29:14.000
5660,18,ENDP,2:04:40.000
5661,87,DGII,18:10:52.000
5662,592,VEEV,22:05:54.000
5663,627,RES,22:51:23.000
5664,343,ECA,13:43:43.000
5665,831,STAR^D,7:16:15.000
5666,796,NLST,8:09:34.000
5667,98,FPT,2:15:15.000
5668,165,BAC^D,2:24:23.000
5669,334,GCO,0:40:27.000
5670,909,CWAY,3:32:56.000
5671,777,TDW,19:16:53.000
5672,318,WMGI,18:51:49.000
5673,305,QTEC,15:23:05.000
5674,331,EWBC,10:01:45.000
5675,150,DE,17:46:45.000
5676,805,NCTY,20:24:36.000
5677,142,GWRS,18:14:32.000
5678,26,REXX,15:31:05.000
5679,259,PMD,12:30:55.000
5680,926,CPAAW,13:57:24.000
